ts,stock_code,price,volume,ma5,rsi14,disparity,stoch_k,stoch_d,vol_ratio,z_vol,obv_delta,spread,bid_ask_imbalance,accel_delta,ret_1s,ask1,ask2,ask3,ask4,ask5,bid1,bid2,bid3,bid4,bid5,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty,z_vol_1s,mid_price,ticks_per_sec,inter_trade_time,microprice,microprice_slope,up_tape_ratio,imbalance_1s,spread_narrowing,OFI_1s,accel_1s
1756688128698,23790,1539.0,7063617,1538.2,49.9999999965,100.05200884150304,19.548872180451127,19.381787802840435,1.000066832834855,2.064214623845426,7063617.0,2.0,-0.3886196569561666,2.117957739063092,0.0013003903002833,1539.0,1540.0,1541.0,1542.0,1543.0,1537.0,1536.0,1533.0,1532.0,1531.0,625,1530,7085,3435,76,4775,26,454,339,20,1.2027223689766535,1538.0,6,0.1579999923706054,1538.7685185185185,-4.285900422473787e-05,0.5,-0.3830471950024456,-0.0,-0.0,0.0
1756688128873,23790,1539.0,7063625,1538.2,49.9999999965,100.05200884150304,19.548872180451127,19.381787802840435,1.000059024170617,2.060441044567251,0.0,2.0,-0.388586364626443,-0.3192313844576377,0.0,1539.0,1540.0,1541.0,1542.0,1543.0,1537.0,1536.0,1533.0,1532.0,1531.0,624,1530,7085,3435,76,4775,26,454,339,20,1.1352309371313296,1538.0,6,0.1749999523162841,1538.768846082608,0.0003275640895026,0.5,-0.3831504015179501,-0.0,0.0,0.1672540069878724
1756688128875,23790,1537.0,7063626,1538.2,45.4545454516529,99.9219867377454,19.047619047619047,19.381787802840435,1.000050224603791,2.0560533744375147,-7063626.0,2.0,-0.388586364626443,-3.613292477594923,-0.0013003903002833,1539.0,1540.0,1541.0,1542.0,1543.0,1537.0,1536.0,1533.0,1532.0,1531.0,624,1530,7085,3435,76,4775,26,454,339,20,1.0629475974941631,1538.0,6,0.002000093460083,1538.768846082608,0.0,0.4,-0.3850337777096889,-0.0,0.0,-0.1672540069878724
1756688129076,23790,1539.0,7063627,1538.2,49.999999997083336,100.05200884150304,19.548872180451127,19.381787802840435,1.0000414251943104,2.051699906487612,7063627.0,2.0,-0.388395532552438,3.3820253149446367,0.0013003903002833,1539.0,1540.0,1541.0,1542.0,1543.0,1537.0,1536.0,1533.0,1532.0,1531.0,616,1530,7085,3435,76,4774,26,454,339,20,0.995855499753744,1538.0,8,0.2009999752044677,1538.7714285714285,0.0025824888205079,0.5,-0.386898070694027,-0.0,0.0,0.1326438505979253
1756688129296,23790,1537.0,7063628,1538.2,49.999999997083336,99.9219867377454,19.047619047619047,19.214703425229743,1.0000326259421717,2.047380392798409,-7063628.0,2.0,-0.3883622098725073,-0.4829385740755714,-0.0013003903002833,1539.0,1540.0,1541.0,1542.0,1543.0,1537.0,1536.0,1533.0,1532.0,1531.0,615,1530,7085,3435,76,4774,26,454,339,20,0.9332200617767396,1538.0,8,0.2200000286102295,1538.7717572833549,0.0003287119263859,0.4,-0.3885167735968275,-0.0,0.0,-0.2684374931469619
1756688129514,23790,1539.0,7063629,1538.2,53.846153843254434,100.05200884150304,19.548872180451127,19.381787802840435,1.0000238268473696,2.043094590545648,7063629.0,2.0,-0.3958150744960561,2.40166902554436,0.0013003903002833,1539.0,1540.0,1541.0,1542.0,1543.0,1537.0,1536.0,1533.0,1532.0,1531.0,615,1530,7085,3435,76,4773,26,454,242,20,0.8742562092259997,1538.0,8,0.2179999351501464,1538.771714922049,-4.236130598656018e-05,0.5,-0.3892523365717462,-0.0,-0.0,0.2693907857077274
1756688129741,23790,1537.0,7063630,1537.8,46.15384615136094,99.94797763038108,19.047619047619047,19.214703425229743,1.000015027909901,2.0388422619329774,-7063630.0,2.0,-0.3957819775403999,-1.015460895602094,-0.0013003903002833,1539.0,1540.0,1541.0,1542.0,1543.0,1537.0,1536.0,1533.0,1532.0,1531.0,614,1530,7085,3435,76,4773,26,454,242,20,0.8183107363648218,1538.0,8,0.2269999980926513,1538.7720438091703,0.0003288871214408,0.4,-0.3899770311410728,-0.0,0.0,-0.2833143273976632
1756688129743,23790,1539.0,7063730,1538.2,53.846153843254434,100.05200884150304,19.548872180451127,19.381787802840435,1.0000197491629788,2.0437351768392733,7063730.0,2.0,-0.3957819775403999,4.529352045567616,0.0013003903002833,1539.0,1540.0,1541.0,1542.0,1543.0,1537.0,1536.0,1533.0,1532.0,1531.0,614,1530,7085,3435,76,4773,26,454,242,20,0.9223565082727826,1538.0,8,0.002000093460083,1538.7720438091703,0.0,0.5,-0.3907050546790849,-0.0,0.0,0.1497171842389725
1756688129943,23790,1539.0,7063731,1538.2,49.999999997083336,100.05200884150304,19.548872180451127,19.381787802840435,1.0000161036471789,2.0395008249991613,0.0,2.0,-0.3958584419853183,0.2002494021943603,0.0,1539.0,1540.0,1541.0,1542.0,1543.0,1537.0,1536.0,1533.0,1532.0,1531.0,614,1530,7085,3435,76,4772,26,454,242,20,0.8658287564072001,1538.0,8,0.2000000476837158,1538.7720014853323,-4.2323837988078594e-05,0.4,-0.3914331648981971,-0.0,-0.0,0.0
1756688129950,23790,1539.0,7064244,1538.6,54.54545454198347,100.0259976602106,19.548872180451127,19.548872180451127,1.000082662527887,2.0824037354051663,0.0,2.0,-0.3958584419853183,0.1401745815360522,0.0,1539.0,1540.0,1541.0,1542.0,1543.0,1537.0,1536.0,1533.0,1532.0,1531.0,614,1530,7085,3435,76,4772,26,454,242,20,1.6278606437981984,1538.0,8,0.0069999694824218,1538.7720014853323,0.0,0.4,-0.392164604218149,-0.0,0.0,0.0
1756688129951,23790,1540.0,7064731,1538.8,52.38095237746032,100.07798284377438,19.799498746867165,19.63241436925648,1.000143649597026,2.122671052068699,7064731.0,2.0,-0.3958584419853183,37.59812220707524,0.0006495615687955,1539.0,1540.0,1541.0,1542.0,1543.0,1537.0,1536.0,1533.0,1532.0,1531.0,614,1530,7085,3435,76,4772,26,454,242,20,2.2136882521439625,1538.0,8,0.0009999275207519,1538.7720014853323,0.0,0.4,-0.3928884827210642,-0.0,0.0,0.0742597233825304
1756688130146,23790,1537.0,7064732,1538.8,49.999999996818175,99.88302573433845,19.047619047619047,19.465329991645778,1.0001358339329305,2.118030946485318,-7064732.0,2.0,-0.3924971079160469,20.196236565360827,-0.0019499518690789,1539.0,1540.0,1541.0,1542.0,1543.0,1537.0,1536.0,1533.0,1532.0,1531.0,513,1530,7085,3435,76,4772,26,454,242,20,2.027418551638465,1538.0,7,0.1949999332427978,1538.8058656575213,0.0338641721889416,0.4,-0.3932795570500246,-0.0,0.0,-0.0742597233825304
1756688130348,23790,1540.0,7064733,1539.0,52.17391304030246,100.06497725795973,19.799498746867165,19.548872180451124,1.000128018393198,2.1134198964827213,7064733.0,3.0,-0.3683487026748382,18.67137063353596,0.0019499518690789,1540.0,1541.0,1542.0,1543.0,1544.0,1537.0,1536.0,1533.0,1532.0,1531.0,1043,7085,3435,76,306,4772,26,454,242,20,1.8814534884098009,1538.5,7,0.2020001411437988,1539.461908856406,0.6560431988846176,0.5,-0.391255790854864,-1.0,-530.0,0.0779103812466596
1756688130550,23790,1537.0,7064734,1538.6,49.999999997083336,99.89600935915767,19.047619047619047,19.29824561403509,1.000120202977826,2.1088461426512395,-7064734.0,3.0,-0.368390903362548,8.614513898920713,-0.0019499518690789,1540.0,1541.0,1542.0,1543.0,1544.0,1537.0,1536.0,1533.0,1532.0,1531.0,1042,7085,3435,76,306,4771,26,454,242,20,1.7661883640422014,1538.5,7,0.2019999027252197,1539.4622398073284,0.0003309509224891,0.4,-0.3892553279358751,-0.0,-530.0,-0.0779103812466596
1756688130751,23790,1540.0,7064735,1538.8,51.999999997088,100.07798284377438,19.799498746867165,19.548872180451124,1.0001123876868112,2.104309400835934,7064735.0,3.0,-0.3708480767035726,10.496660969939288,0.0019499518690789,1540.0,1541.0,1542.0,1543.0,1544.0,1537.0,1536.0,1533.0,1532.0,1531.0,1042,7151,3435,76,306,4770,26,454,242,20,1.6767473824897228,1538.5,7,0.2009999752044677,1539.4621472814863,-9.252584186469905e-05,0.5,-0.3875039146189816,-0.0,-530.0,0.0804173984649926
1756688130955,23790,1537.0,7064736,1538.2,46.42857142625,99.9219867377454,19.047619047619047,19.29824561403509,1.000104572520151,2.099809392793276,-7064736.0,3.0,-0.3708121682552365,2.9032182345130577,-0.0019499518690789,1540.0,1541.0,1542.0,1543.0,1544.0,1537.0,1536.0,1533.0,1532.0,1531.0,1041,7151,3435,76,306,4770,26,454,242,20,1.6119126586101886,1538.5,7,0.2039999961853027,1539.4625709860609,0.0004237045743593,0.4,-0.3850036239948996,-0.0,-530.0,-0.0804173984649926
1756688130957,23790,1540.0,7065777,1538.8,55.17241379043995,100.07798284377438,19.799498746867165,19.548872180451124,1.0002366187764324,2.1907953084486733,7065777.0,3.0,-0.3708121682552365,10.770116841829044,0.0019499518690789,1540.0,1541.0,1542.0,1543.0,1544.0,1537.0,1536.0,1533.0,1532.0,1531.0,1041,7151,3435,76,306,4770,26,454,242,20,2.923261073763497,1538.5,7,0.002000093460083,1539.4625709860609,0.0,0.5,-0.3825066430663833,-0.0,-530.0,0.2406725353327337
1756688130958,23790,1541.0,7068065,1539.0,53.57142856875,100.12995451591944,20.050125313283207,19.63241436925647,1.0005289887408328,2.3954058142958123,7068065.0,3.0,-0.3708121682552365,-192.46091821071963,0.0006491399124408,1540.0,1541.0,1542.0,1543.0,1544.0,1537.0,1536.0,1533.0,1532.0,1531.0,1041,7151,3435,76,306,4770,26,454,242,20,4.182603527830586,1538.5,7,0.0009999275207519,1539.4625709860609,0.0,0.5,-0.3800096621378669,-0.0,-530.0,0.0798289854469824
1756688131139,23790,1541.0,7068066,1539.8,57.69230768920118,100.07793219898689,20.050125313283207,19.96658312447786,1.00049761127056,2.3890188616452805,0.0,3.0,-0.3708904109589041,-136.3709943958554,0.0,1540.0,1541.0,1542.0,1543.0,1544.0,1537.0,1536.0,1533.0,1532.0,1531.0,1041,7151,3435,76,306,4769,26,454,242,20,3.229145443388598,1538.5,11,0.1809999942779541,1539.46247848537,-9.250069092558988e-05,0.5,-0.3775128590352256,-0.0,-530.0,-0.0584197132539059
1756688131144,23790,1537.0,7068067,1539.2,46.42857142625,99.8570686070686,19.047619047619047,19.71595655806182,1.000466235777153,2.382689637134132,-7068067.0,3.0,-0.3708904109589041,-101.9113089803246,-0.0025990917815198,1540.0,1541.0,1542.0,1543.0,1544.0,1537.0,1536.0,1533.0,1532.0,1531.0,1041,7151,3435,76,306,4769,26,454,242,20,2.692407086617864,1538.5,11,0.0050001144409179,1539.46247848537,0.0,0.5,-0.3750160559325841,-0.0,-530.0,-0.2620818075258102
1756688131511,23790,1541.0,7068068,1540.0,56.666666664022216,100.06493506493506,20.050125313283207,19.71595655806182,1.0004348622604258,2.3764175032705666,7068068.0,4.0,-0.2257793345008756,-64.8863033830014,0.0025990917815198,1541.0,1542.0,1543.0,1544.0,1545.0,1537.0,1536.0,1533.0,1532.0,1531.0,4862,3435,76,306,70,4784,26,454,242,20,2.333411179827884,1539.0,11,0.366999864578247,1538.9838274932615,-0.4786509921084416,0.5,-0.3580081451841398,-1.0,-4351.0,0.2708087771832773
1756688131548,23790,1539.0,7068736,1539.8,49.99999999766666,99.94804520067542,19.548872180451127,19.548872180451127,1.000493223790166,2.4310743525330523,-7068736.0,4.0,-0.2257793345008756,-49.87585791265544,-0.0012987014812365,1541.0,1542.0,1543.0,1544.0,1545.0,1537.0,1536.0,1533.0,1532.0,1531.0,4862,3435,76,306,70,4784,26,454,242,20,2.390869276803925,1539.0,11,0.0370001792907714,1538.9838274932615,0.0,0.5,-0.3413363678426227,-0.0,-4351.0,-0.1404243909742945
1756688131554,23790,1539.0,7068818,1539.4,49.99999999766666,99.97401585033128,19.548872180451127,19.71595655806182,1.000468069481487,2.431835149924582,0.0,4.0,-0.2257793345008756,-20.95961216676578,0.0,1541.0,1542.0,1543.0,1544.0,1545.0,1537.0,1536.0,1533.0,1532.0,1531.0,4862,3435,76,306,70,4784,26,454,242,20,2.151253834980525,1539.0,11,0.0059998035430908,1538.9838274932615,0.0,0.4,-0.3270794310252264,-0.0,-3821.0,-0.2112499714332229
1756688131555,23790,1541.0,7069236,1539.4,53.12499999767577,100.1039365986748,20.050125313283207,19.71595655806182,1.0004875179373045,2.4631875022487693,7069236.0,4.0,-0.2257793345008756,71.04255719754967,0.0012987014812366,1541.0,1542.0,1543.0,1544.0,1545.0,1537.0,1536.0,1533.0,1532.0,1531.0,4862,3435,76,306,70,4784,26,454,242,20,2.107161904888619,1539.0,11,0.001000165939331,1538.9838274932615,0.0,0.5,-0.3128182741390592,-0.0,-3821.0,0.1616305913623806
1756688131641,23790,1541.0,7071236,1540.2,51.61290322347556,100.05194130632384,20.050125313283207,19.88304093567251,1.0007166964255907,2.63802848064385,0.0,4.0,-0.2257793345008756,42.83323831414684,0.0,1541.0,1542.0,1543.0,1544.0,1545.0,1537.0,1536.0,1533.0,1532.0,1531.0,4862,3435,76,306,70,4784,26,454,242,20,2.6224836898462485,1539.0,11,0.0859999656677246,1538.9838274932615,0.0,0.4,-0.2983113999187895,-0.0,-3821.0,-0.00780425902009
1756688131694,23790,1537.0,7071237,1539.4,49.9999999978125,99.8440951019878,19.047619047619047,19.71595655806182,1.000662968295387,2.629464180110631,-7071237.0,4.0,-0.2023672055427251,21.35017329472293,-0.0025990917815198,1541.0,1542.0,1543.0,1544.0,1545.0,1537.0,1536.0,1533.0,1532.0,1531.0,4443,3435,76,306,70,4784,26,454,242,20,2.287429182897164,1539.0,11,0.0529999732971191,1539.0739135146853,0.0900860214237582,0.4,-0.2814669036475384,-0.0,-3821.0,-0.2795410173250438
1756688131695,23790,1541.0,7071392,1539.8,51.51515151296602,100.07793219898689,20.050125313283207,19.71595655806182,1.0006299473143978,2.634932249490779,7071392.0,4.0,-0.2023672055427251,59.38956575075049,0.0025990917815198,1541.0,1542.0,1543.0,1544.0,1545.0,1537.0,1536.0,1533.0,1532.0,1531.0,4443,3435,76,306,70,4784,26,454,242,20,2.0870236565629163,1539.0,11,0.0009999275207519,1539.0739135146853,0.0,0.4,-0.2646224073762872,-0.0,-3821.0,0.2753674152653249
1756688131752,23790,1541.0,7071492,1540.2,56.666666664022216,100.05194130632384,20.050125313283207,19.71595655806182,1.0005891476698483,2.635360160976122,0.0,4.0,-0.2023672055427251,20.88304085311155,0.0,1541.0,1542.0,1543.0,1544.0,1545.0,1537.0,1536.0,1533.0,1532.0,1531.0,4443,3435,76,306,70,4784,26,454,242,20,1.912975888554214,1539.0,11,0.0570001602172851,1539.0739135146853,0.0,0.3,-0.247777911105036,-0.0,-3821.0,0.257746399324516
1756688131916,23790,1541.0,7071493,1540.2,51.85185184916324,100.05194130632384,20.050125313283207,20.050125313283207,1.0005343451528417,2.626838938020566,0.0,4.0,-0.0474137931034482,14.618128597178083,0.0,1541.0,1542.0,1543.0,1544.0,1545.0,1537.0,1536.0,1533.0,1532.0,1531.0,2188,3435,76,306,70,4783,26,454,242,20,1.7430047542549991,1539.0,11,0.1639997959136963,1539.7445129823554,0.6705994676701721,0.3,-0.2154302493194905,-0.0,-3821.0,-0.0557247671995702
1756688132107,23790,1540.0,7071494,1540.0,55.999999996864,100.0,19.799498746867165,19.96658312447786,1.0004831723086736,2.618403752182861,-7071494.0,4.0,-0.0473316665229761,9.387619595489443,-0.0006491399124408,1541.0,1542.0,1543.0,1544.0,1545.0,1537.0,1536.0,1533.0,1532.0,1531.0,2187,3435,76,306,70,4783,26,454,242,20,1.6016636268933246,1539.0,13,0.19100022315979,1539.744906743185,0.0003937608296382,0.3,-0.1830743748758977,-0.0,-3821.0,-0.3378469245706665
1756688132140,23790,1541.0,7071514,1540.8,52.17391304030246,100.0129802699896,20.050125313283207,19.96658312447786,1.0004379975799536,2.6117636924788217,7071514.0,4.0,-0.0473316665229761,9.24990514541404,0.0006491399124408,1541.0,1542.0,1543.0,1544.0,1545.0,1537.0,1536.0,1533.0,1532.0,1531.0,2187,3435,76,306,70,4783,26,454,242,20,1.4865970133684283,1539.0,13,0.0329999923706054,1539.744906743185,0.0,0.3,-0.1652296080781077,-0.0,0.0,0.3283305518784831
1756688132341,23790,1541.0,7071515,1540.8,49.999999996818175,100.0129802699896,20.050125313283207,19.96658312447786,1.0003901393019978,2.6034702544268136,0.0,1.0,0.0872908186341022,5.192882319738546,0.0,1541.0,1542.0,1543.0,1544.0,1545.0,1540.0,1538.0,1537.0,1536.0,1533.0,2167,3435,76,306,70,1299,650,4783,26,454,1.3811730053557965,1540.5,13,0.2009999752044677,1540.3747836122332,0.6298768690480756,0.3,-0.13392259276461,3.0,-3484.0,-0.2612924044910938
1756688132547,23790,1540.0,7071516,1540.6,47.82608695361058,99.9610541347527,19.799498746867165,19.96658312447786,1.0003422856161808,2.5952595542057395,-7071516.0,1.0,0.0873727855258198,2.897916886716245,-0.0006491399124408,1541.0,1542.0,1543.0,1544.0,1545.0,1540.0,1538.0,1537.0,1536.0,1533.0,2166,3435,76,306,70,1299,650,4783,26,454,1.2881346289939282,1540.5,13,0.2059998512268066,1540.3748917748917,0.0001081626585346,0.3,-0.1026073807619404,-0.0,-3484.0,0.065042300259974
1756688132548,23790,1541.0,7072817,1540.6,59.9999999958,100.02596391016488,20.050125313283207,19.96658312447786,1.0004691279108051,2.7036102099187493,7072817.0,1.0,0.0873727855258198,4.927092545339052,0.0006491399124408,1541.0,1542.0,1543.0,1544.0,1545.0,1540.0,1538.0,1537.0,1536.0,1533.0,2166,3435,76,306,70,1299,650,4783,26,454,1.5684293778174252,1540.5,13,0.001000165939331,1540.3748917748917,0.0,0.3,-0.0712921687592709,-0.0,-3484.0,0.0649122156594542
1756688132549,23790,1541.0,7073682,1540.8,49.999999995625,100.0129802699896,20.050125313283207,19.96658312447786,1.0005281722127557,2.771681542223064,0.0,1.0,0.0873727855258198,-146.55103521826263,0.0,1541.0,1542.0,1543.0,1544.0,1545.0,1540.0,1538.0,1537.0,1536.0,1533.0,2166,3435,76,306,70,1299,650,4783,26,454,1.6892844447366058,1540.5,13,0.0009999275207519,1540.3748917748917,0.0,0.3,-0.0399769567566013,-0.0,-3484.0,0.0006530377684393
1756688132745,23790,1542.0,7073683,1541.0,59.9999999944,100.064892926671,20.30075187969925,20.13366750208856,1.0004650093675105,2.761695916613712,7073683.0,2.0,0.2989282175988471,-101.06288201318996,0.0006487188031591,1542.0,1543.0,1544.0,1545.0,1546.0,1540.0,1538.0,1537.0,1536.0,1533.0,3435,76,306,70,5,1298,650,4783,26,454,1.567833656321258,1541.0,13,0.1959998607635498,1540.5484893302346,0.1735975553428943,0.4,0.0101525855575558,-1.0,-4753.0,-0.0652571743615907
1756688132749,23790,1542.0,7076683,1541.2,59.9999999944,100.05190760446403,20.30075187969925,20.2172096908939,1.0008121267602237,3.018484030504213,0.0,2.0,0.2989282175988471,-72.24401740923295,0.0,1542.0,1543.0,1544.0,1545.0,1546.0,1540.0,1538.0,1537.0,1536.0,1533.0,3435,76,306,70,5,1298,650,4783,26,454,2.1967252982414265,1541.0,13,0.004000186920166,1540.5484893302346,0.0,0.3,0.060282127871713,-0.0,-4753.0,-0.0002621880815497
1756688132751,23790,1542.0,7076782,1541.6,53.84615384035504,100.02594706798132,20.30075187969925,20.30075187969925,1.0007644409988163,3.01432192638502,0.0,2.0,0.2989282175988471,-50.570812186463066,0.0,1542.0,1543.0,1544.0,1545.0,1546.0,1540.0,1538.0,1537.0,1536.0,1533.0,3435,76,306,70,5,1298,650,4783,26,454,2.0183297826032724,1541.0,13,0.0019998550415039,1540.5484893302346,0.0,0.3,0.1104116701858702,-0.0,-4753.0,-0.0001303066891785
1756688132751,23790,1542.0,7076787,1541.8,53.84615384035504,100.01297185108317,20.30075187969925,20.30075187969925,1.0007034406059754,3.0018830350344423,0.0,2.0,0.2989282175988471,-35.39956853052414,0.0,1542.0,1543.0,1544.0,1545.0,1546.0,1540.0,1538.0,1537.0,1536.0,1533.0,3435,76,306,70,5,1298,650,4783,26,454,1.8564015496694195,1541.0,13,0.0,1540.5484893302346,0.0,0.3,0.1450458712560998,-0.0,-4753.0,0.0
1756688132752,23790,1542.0,7077073,1542.0,77.77777776567902,100.0,20.30075187969925,20.30075187969925,1.0006801642139227,3.014359278926814,0.0,2.0,0.2989282175988471,-24.779697971366897,0.0,1542.0,1543.0,1544.0,1545.0,1546.0,1540.0,1538.0,1537.0,1536.0,1533.0,3435,76,306,70,5,1298,650,4783,26,454,1.779285527069886,1541.0,13,0.001000165939331,1540.5484893302346,0.0,0.3,0.1796718596682821,-0.0,-4753.0,-6.495788455559981e-05
1756688132875,23790,1542.0,7077117,1542.0,59.9999999832,100.0,20.30075187969925,20.30075187969925,1.0006223706040247,3.0053421277845174,0.0,2.0,0.8700726141078838,-17.345788579956828,0.0,1542.0,1543.0,1544.0,1545.0,1546.0,1540.0,1538.0,1537.0,1536.0,1533.0,44,76,306,70,5,1298,650,4783,26,454,1.6574421804105504,1541.0,13,0.1229999065399169,1541.9344262295083,1.3859368992737018,0.2,0.2714122877313681,-0.0,-4753.0,0.0027743587002196
1756688132951,23790,1542.0,7077118,1542.0,59.9999999832,100.0,20.30075187969925,20.30075187969925,1.0005632227325532,2.9926578990762307,0.0,2.0,0.8700726141078838,-12.14205200596978,0.0,1542.0,1543.0,1544.0,1545.0,1546.0,1540.0,1538.0,1537.0,1536.0,1533.0,44,76,306,70,5,1298,650,4783,26,454,1.546034413842151,1541.0,13,0.0759999752044677,1541.9344262295083,0.0,0.2,0.3496904672787463,-0.0,-1269.0,0.0862072760862873
1756688133088,23790,1543.0,7077194,1542.2,66.66666665111111,100.05187394631044,20.551378446115287,20.384294068504595,1.00051472717802,2.986688450466333,7077194.0,1.0,0.6980435585086748,-7.090985699953492,0.000648298239886,1543.0,1544.0,1545.0,1546.0,1547.0,1542.0,1540.0,1538.0,1537.0,1536.0,76,306,70,5,770,143,1298,650,4783,26,1.468596568045003,1542.5,19,0.1370000839233398,1542.6529680365295,0.7185418070214382,0.3,0.4107575445770318,1.0,-2456.0,0.0447036187720565
1756688133089,23790,1544.0,7077218,1542.6,83.33333331388889,100.09075586671854,20.80200501253133,20.55137844611529,1.0004616726167703,2.976240138462883,7077218.0,1.0,0.6980435585086748,-4.9636899899674445,0.0006478782215606,1543.0,1544.0,1545.0,1546.0,1547.0,1542.0,1540.0,1538.0,1537.0,1536.0,76,306,70,5,770,143,1298,650,4783,26,1.3926235235025255,1542.5,19,0.0009999275207519,1542.6529680365295,0.0,0.3,0.4718246218753174,-0.0,-2456.0,0.0659231026016654
1756688133151,23790,1544.0,7077219,1543.0,79.9999999776,100.06480881399872,20.80200501253133,20.718462823725982,1.0004195072911817,2.9639141960184547,0.0,1.0,0.6980435585086748,-8.236487754881972,0.0,1543.0,1544.0,1545.0,1546.0,1547.0,1542.0,1540.0,1538.0,1537.0,1536.0,76,306,70,5,770,143,1298,650,4783,26,1.324619215696351,1542.5,19,0.062000036239624,1542.6529680365295,0.0,0.3,0.5328916991736028,-0.0,-2456.0,-0.0241571099756926
1756688133353,23790,1544.0,7077513,1543.4,79.9999999776,100.03887521057403,20.80200501253133,20.80200501253133,1.000416689924869,2.977165503812361,0.0,2.0,0.5389762462361994,-5.7655414284173805,0.0,1544.0,1545.0,1546.0,1547.0,1548.0,1542.0,1540.0,1538.0,1537.0,1536.0,294,70,5,770,928,143,1298,650,4783,26,1.3437069980590115,1543.0,19,0.2019999027252197,1542.6544622425629,0.0014942060331577,0.2,0.556896502037338,-1.0,-1405.0,0.0819142139189867
1756688133354,23790,1545.0,7077583,1544.0,100.0,100.06476683937824,21.052631578947366,20.885547201336674,1.0003828124361185,2.970799113331693,7077583.0,2.0,0.5389762462361994,-2.558046487576896,0.0006474587471243,1544.0,1545.0,1546.0,1547.0,1548.0,1542.0,1540.0,1538.0,1537.0,1536.0,294,70,5,770,928,143,1298,650,4783,26,1.3011009247868863,1543.0,19,0.001000165939331,1542.6544622425629,0.0,0.3,0.5809013049010734,-0.0,-1405.0,0.080065435623656
1756688133354,23790,1546.0,7077588,1544.6,100.0,100.09063835297164,21.303258145363408,21.052631578947366,1.0003404224609456,2.958882984898114,7077588.0,2.0,0.5389762462361994,-1.7906325413038269,0.0006470398155215,1544.0,1545.0,1546.0,1547.0,1548.0,1542.0,1540.0,1538.0,1537.0,1536.0,294,70,5,770,928,143,1298,650,4783,26,1.2234585628988217,1543.0,19,0.0,1542.6544622425629,0.0,0.4,0.6049061077648086,-0.0,-1405.0,0.0804647644796343
1756688133355,23790,1547.0,7077719,1545.2,100.0,100.11648977478644,21.55388471177945,21.303258145363404,1.0003149251520116,2.9579633565704,7077719.0,2.0,0.5389762462361994,-1.2534427789126783,0.0006466214256988,1544.0,1545.0,1546.0,1547.0,1548.0,1542.0,1540.0,1538.0,1537.0,1536.0,294,70,5,770,928,143,1298,650,4783,26,1.1883872340834196,1543.0,19,0.0009999275207519,1542.6544622425629,0.0,0.5,0.6289109106285438,-0.0,-1405.0,0.0797676687477562
1756688133356,23790,1542.0,7077720,1544.8,49.999999993,99.81874676333508,20.30075187969925,21.052631578947366,1.0002710576110592,2.9458572474998617,-7077720.0,2.0,0.5389762462361994,-900.8774099452388,-0.0032372964497913,1544.0,1545.0,1546.0,1547.0,1548.0,1542.0,1540.0,1538.0,1537.0,1536.0,294,70,5,770,928,143,1298,650,4783,26,1.124458676153311,1543.0,19,0.0009999275207519,1542.6544622425629,0.0,0.5,0.652915713492279,-0.0,-1405.0,-0.4020245746983314
1756688133358,23790,1545.0,7077740,1545.0,61.53846153183432,100.0,21.052631578947366,20.96908939014202,1.000229879019674,2.9355257255619143,7077740.0,2.0,0.5389762462361994,169.38581303833269,0.001943635208571,1544.0,1545.0,1546.0,1547.0,1548.0,1542.0,1540.0,1538.0,1537.0,1536.0,294,70,5,770,928,143,1298,650,4783,26,1.0742191905272134,1543.0,19,0.002000093460083,1542.6544622425629,0.0,0.6,0.6198060767051106,-0.0,-1405.0,0.2398078069584961
1756688133360,23790,1545.0,7077840,1545.0,61.53846153183432,100.0,21.052631578947366,20.80200501253133,1.0001993095501156,2.93215517910916,0.0,2.0,0.5389762462361994,-106.42993087316712,0.0,1544.0,1545.0,1546.0,1547.0,1548.0,1542.0,1540.0,1538.0,1537.0,1536.0,294,70,5,770,928,143,1298,650,4783,26,1.0486239726015938,1543.0,19,0.0019998550415039,1542.6544622425629,0.0,0.6,0.5866964399179421,-0.0,-1405.0,-0.0009848449886487
1756688133489,23790,1542.0,7077982,1544.2,49.999999995625,99.85753140784873,20.30075187969925,20.80200501253133,1.0001736813503832,2.9323873673209087,-7077982.0,3.0,-0.3936544208120935,-81.37118061885056,-0.001943635208571,1545.0,1547.0,1548.0,1549.0,1550.0,1542.0,1540.0,1538.0,1537.0,1536.0,80,639,928,2280,11930,142,1298,650,4783,26,1.0435730199188211,1543.5,19,0.129000186920166,1543.918918918919,1.264456676356076,0.5,0.4775266419858653,-1.0,-4.0,-0.2614882629924819
1756688133490,23790,1540.0,7079280,1542.8,44.44444444098766,99.8185117967332,19.799498746867165,20.384294068504595,1.0003114209857895,3.030914204454444,-7079280.0,3.0,-0.3936544208120935,-54.65213412550308,-0.0012978587155999,1545.0,1547.0,1548.0,1549.0,1550.0,1542.0,1540.0,1538.0,1537.0,1536.0,80,639,928,2280,11930,142,1298,650,4783,26,1.4172114918749223,1543.5,19,0.0009999275207519,1543.918918918919,0.0,0.4,0.3683568440537884,-0.0,-4.0,-0.1378663799045964
