ts,stock_code,price,volume,ma5,rsi14,disparity,stoch_k,stoch_d,vol_ratio,z_vol,obv_delta,spread,bid_ask_imbalance,accel_delta,ret_1s,ask1,ask2,ask3,ask4,ask5,bid1,bid2,bid3,bid4,bid5,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty,z_vol_1s,mid_price,ticks_per_sec,inter_trade_time,microprice,microprice_slope,up_tape_ratio,imbalance_1s,spread_narrowing,OFI_1s,accel_1s
1756689845414,23790,1537.0,8851346,1536.4,45.4545454516529,100.03905233012236,19.047619047619047,19.047619047619047,1.0001716982813167,1.8671241630334168,0.0,2.0,0.9158995340379588,-1.0949062262892295,0.0,1537.0,1543.0,1547.0,1548.0,1549.0,1535.0,1534.0,1533.0,1532.0,1531.0,12,364,10,242,112,1000,4237,6348,3721,1552,1.47834726929814,1536.0,1,1.5989999771118164,1536.9762845849802,-0.0131147083059204,0.1,0.9115345992047732,1.0,-7931.0,-0.949355071454792
1756689846413,23790,1537.0,8851346,1537.0,49.9999999965,100.0,19.047619047619047,19.047619047619047,1.0001553846925948,1.8621010279805288,0.0,5.0,0.8906029131583799,-0.7664343584024607,0.0,1543.0,1547.0,1548.0,1549.0,1550.0,1538.0,1535.0,1534.0,1533.0,1532.0,364,99,242,112,73,75,1000,4237,6348,3721,1.4164872086370264,1540.5,1,0.999000072479248,1538.8542141230068,1.877929538026592,0.1,0.9108542491509932,-3.0,-9208.0,0.0
1756689853339,23790,1538.0,8851428,1537.2,54.99999999615,100.0520426749935,19.29824561403509,19.1311612364244,1.0001478793633205,1.858158666216185,8851428.0,5.0,0.8781731705919431,-0.498649161291817,0.0006504065269934,1543.0,1547.0,1548.0,1549.0,1550.0,1538.0,1535.0,1534.0,1533.0,1532.0,364,272,242,112,73,82,2000,4237,6348,3721,1.4268065696240808,1540.5,2,6.925999879837036,1538.919282511211,0.0650683882038265,0.2,0.9089188031615706,-0.0,-9208.0,0.0
1756689853340,23790,1535.0,8851507,1536.8,47.82608695361058,99.88287350338366,18.546365914786968,18.9640768588137,1.0001395945867897,1.8542004845790965,-8851507.0,5.0,0.8781731705919431,-0.52228957964312,-0.0019524900442917,1543.0,1547.0,1548.0,1549.0,1550.0,1538.0,1535.0,1534.0,1533.0,1532.0,364,272,242,112,73,82,2000,4237,6348,3721,1.4284301801529815,1540.5,2,0.0009999275207519,1538.919282511211,0.0,0.2,0.9062403849549404,-0.0,-8856.0,-195.0585175552665
1756689854207,23790,1535.0,8851507,1536.4,24.99999999781249,99.90887789638114,18.546365914786968,18.79699248120301,1.0001223896193534,1.8492544693484767,0.0,8.0,0.842478884916317,0.6712636536968205,0.0,1543.0,1547.0,1548.0,1549.0,1550.0,1535.0,1534.0,1533.0,1532.0,1531.0,397,696,242,112,73,1921,4237,6348,3721,1552,1.3935010670507653,1539.0,1,0.8670001029968262,1541.6298533218292,2.710570810618492,0.2,0.8999925381807478,-3.0,-10695.0,194.83379576084803
1756689857141,23790,1537.0,8851856,1536.4,33.33333333074074,100.03905233012236,19.047619047619047,18.713450292397663,1.0001432390666236,1.848796767108541,8851856.0,6.0,0.8161364461110439,0.627737754115004,0.0013020835172984,1543.0,1547.0,1548.0,1549.0,1550.0,1537.0,1536.0,1535.0,1534.0,1533.0,397,696,242,112,73,1384,1124,1927,4231,6348,1.545082982677862,1540.0,1,2.934000015258789,1541.6625491297025,0.0326958078733241,0.3,0.8911104475260277,2.0,-11232.0,0.2247217944185098
1756689866610,23790,1538.0,8851956,1536.6,43.74999999617187,100.09111024339452,19.29824561403509,18.96407685881369,1.0001378359938775,1.8451584210351968,8851956.0,5.0,0.6075798592311857,0.4152287313554685,0.0006504065269934,1543.0,1547.0,1548.0,1549.0,1550.0,1538.0,1537.0,1536.0,1535.0,1534.0,689,696,242,112,73,100,1041,1124,927,4231,1.5035085494769789,1540.5,2,9.468999862670898,1538.63371356147,-3.0288355682323527,0.4,0.8594597489025307,1.0,-8167.0,0.0
1756689866612,23790,1537.0,8852022,1536.4,53.84615384035504,100.03905233012236,19.047619047619047,19.1311612364244,1.000128252684645,1.8411069809908256,-8852022.0,5.0,0.6075798592311857,0.22730882908535,-0.0006504065269934,1543.0,1547.0,1548.0,1549.0,1550.0,1538.0,1537.0,1536.0,1535.0,1534.0,689,696,242,112,73,100,1041,1124,927,4231,1.4448091244662369,1540.5,2,0.002000093460083,1538.63371356147,0.0,0.3,0.8280326178127648,-0.0,-8167.0,-32.50975292587776
1756689868309,23790,1537.0,8852145,1536.8,58.33333332652778,100.0130140551796,19.047619047619047,19.1311612364244,1.000128058809278,1.837804688879229,0.0,6.0,0.7649348122202764,0.3356906359218403,0.0,1543.0,1547.0,1548.0,1549.0,1550.0,1537.0,1536.0,1535.0,1534.0,1533.0,689,696,242,112,73,975,1124,927,4231,6348,1.4329855568634051,1540.0,1,1.6970000267028809,1540.515625,1.881911438529869,0.3,0.8123409820219079,-1.0,-9042.0,32.50975292587776
1756689869726,23790,1537.0,8852146,1537.2,63.63636362826446,99.98698933125162,19.047619047619047,19.047619047619047,1.0001140757486695,1.8329623195450024,0.0,6.0,0.8037367993501219,0.2349834451452882,0.0,1543.0,1547.0,1548.0,1549.0,1550.0,1537.0,1536.0,1535.0,1534.0,1533.0,689,696,242,112,73,917,1124,3927,4331,6354,1.342327123573119,1540.0,2,1.4170000553131104,1540.4259028642591,-0.0897221357408852,0.3,0.8005295449440354,-0.0,-9042.0,0.0
1756689869819,23790,1537.0,8852147,1537.2,63.63636362826446,99.98698933125162,19.047619047619047,19.047619047619047,1.0001000930822168,1.8281477642039048,0.0,6.0,0.8037367993501219,0.1644884116017017,0.0,1543.0,1547.0,1548.0,1549.0,1550.0,1537.0,1536.0,1535.0,1534.0,1533.0,689,696,242,112,73,917,1124,3927,4331,6354,1.2620298450757617,1540.0,2,0.0929999351501464,1540.4259028642591,0.0,0.3,0.7893132714752518,-0.0,-5812.0,0.0
1756689870371,23790,1537.0,8853092,1537.0,49.99999999125,100.0,19.047619047619047,19.047619047619047,1.0001874272787243,1.8353500770489373,0.0,6.0,0.8040339587952198,0.1151418881211912,0.0,1543.0,1547.0,1548.0,1549.0,1550.0,1537.0,1536.0,1535.0,1534.0,1533.0,689,696,242,112,73,945,1124,3927,4331,6354,1.8274301295693551,1540.0,2,0.5520000457763672,1540.4700122399022,0.0441093756430746,0.3,0.7806563760389358,-0.0,-4535.0,0.0
1756689870372,23790,1536.0,8853299,1536.8,44.44444443753086,99.94794377928162,18.79699248120301,18.9640768588137,1.0001902195195391,1.8331379548420887,-8853299.0,6.0,0.8040339587952198,-0.4618961575195061,-0.0006508298309783,1543.0,1547.0,1548.0,1549.0,1550.0,1537.0,1536.0,1535.0,1534.0,1533.0,689,696,242,112,73,945,1124,3927,4331,6354,1.834795031482771,1540.0,2,0.0009999275207519,1540.4700122399022,0.0,0.2,0.7732424548592635,-0.0,-4535.0,-0.1007148741769076
1756689872015,23790,1543.0,8853300,1538.0,68.74999999398437,100.32509752925878,20.551378446115287,19.46532999164578,1.000172225334906,1.8283234211680983,8853300.0,6.0,0.7913764319843417,1.136526704334886,0.0045469386555434,1543.0,1547.0,1548.0,1549.0,1550.0,1537.0,1536.0,1535.0,1534.0,1533.0,689,696,242,112,73,30,917,3927,4331,6354,1.7173465039534563,1540.0,2,1.6430001258850098,1537.250347705146,-3.219664534756248,0.3,0.7645627809985034,-0.0,-4535.0,0.1007148741769076
1756689872234,23790,1537.0,8853330,1538.0,49.999999996818175,99.93498049414823,19.047619047619047,19.465329991645778,1.000158564354986,1.823901047979863,-8853330.0,6.0,0.7914795624640184,-1.2989533262996291,-0.0038961088245649,1543.0,1547.0,1548.0,1549.0,1550.0,1537.0,1536.0,1535.0,1534.0,1533.0,688,696,242,112,73,30,917,3927,4331,6354,1.6424012175405551,1540.0,2,0.2189998626708984,1537.25069637883,0.0003486736841296,0.3,0.7594628487532735,-0.0,-2696.0,-1.7755839451699678
1756689875549,23790,1537.0,8853330,1538.0,49.999999996818175,99.93498049414823,19.047619047619047,19.548872180451127,1.0001441077912046,1.8191196816041293,0.0,1.0,0.8339446482160721,-0.3999294676287557,0.0,1537.0,1543.0,1547.0,1548.0,1549.0,1536.0,1535.0,1534.0,1533.0,1532.0,38,655,696,242,112,917,3927,4331,6354,3721,1.5610562562099672,1536.5,1,3.315000057220459,1536.9602094240838,-0.2904869547462567,0.2,0.7612436689637763,5.0,-3696.0,1.7755839451699678
1756689876949,23790,1537.0,8853418,1538.0,47.619047615873015,99.93498049414823,19.047619047619047,19.047619047619047,1.0001422590853462,1.8154749180159733,0.0,1.0,0.8313185003998307,-0.279950627340129,0.0,1537.0,1543.0,1547.0,1548.0,1549.0,1536.0,1535.0,1534.0,1533.0,1532.0,88,655,696,242,112,1133,3927,4331,6354,3721,1.536277365887997,1536.5,1,1.3999998569488523,1536.9279279279278,-0.0322814961559743,0.1,0.7836175330806407,-0.0,-2412.0,0.0
1756689877007,23790,1537.0,8853422,1538.2,55.55555555123457,99.9219867377454,19.047619047619047,19.047619047619047,1.0001309043770863,1.8107896961490595,0.0,1.0,0.8313185003998307,-0.1959654391380902,0.0,1537.0,1543.0,1547.0,1548.0,1549.0,1536.0,1535.0,1534.0,1533.0,1532.0,88,655,696,242,112,1133,3927,4331,6354,3721,1.4649188693026738,1536.5,1,0.0580000877380371,1536.9279279279278,0.0,0.1,0.8059913971975053,-0.0,-2412.0,0.0
1756689880314,23790,1537.0,8853688,1537.0,55.55555555123457,100.0,19.047619047619047,19.047619047619047,1.0001476495428048,1.8094356067737705,0.0,6.0,0.823477687403825,-0.1371758073966631,0.0,1543.0,1547.0,1548.0,1549.0,1550.0,1537.0,1536.0,1535.0,1534.0,1533.0,655,524,242,112,73,739,1139,3927,4331,6454,1.5661692466635906,1540.0,1,3.306999921798706,1540.180774748924,3.252846820996183,0.1,0.8118456847158602,-5.0,-2498.0,0.0
1756689882214,23790,1537.0,8853688,1537.0,49.999999995625,100.0,19.047619047619047,19.047619047619047,1.000134351898489,1.804735359288414,0.0,4.0,0.8193712923435161,-0.0960230651776642,0.0,1541.0,1543.0,1547.0,1548.0,1549.0,1537.0,1536.0,1535.0,1534.0,1533.0,96,655,524,242,112,473,1223,3927,4331,6454,1.4738610421352134,1539.0,1,1.900000095367432,1540.3251318101934,0.1443570612693747,0.1,0.8134091340151997,2.0,-3057.0,0.0
1756689884341,23790,1537.0,8853738,1537.0,46.66666666231111,100.0,19.047619047619047,19.047619047619047,1.0001264880025749,1.8006910550600652,0.0,4.0,0.8193712923435161,-0.0672161456243649,0.0,1541.0,1543.0,1547.0,1548.0,1549.0,1537.0,1536.0,1535.0,1534.0,1533.0,96,655,524,242,112,473,1223,3927,4331,6454,1.433764023733283,1539.0,2,2.127000093460083,1540.3251318101934,0.0,0.1,0.8149725833145389,-0.0,-3057.0,0.0
1756689884407,23790,1541.0,8853790,1537.8,61.11111110635802,100.20808947847574,20.050125313283207,19.381787802840435,1.00011855650868,1.796694264441423,8853790.0,4.0,0.8193712923435161,0.5001443204979651,0.0025990917815198,1541.0,1543.0,1547.0,1548.0,1549.0,1537.0,1536.0,1535.0,1534.0,1533.0,96,655,524,242,112,473,1223,3927,4331,6454,1.408813428713223,1539.0,2,0.0659999847412109,1540.3251318101934,0.0,0.2,0.8165063166693687,-0.0,-3057.0,3.9431399223201433
1756689887319,23790,1537.0,8854213,1537.8,49.999999996818175,99.94797763038108,19.047619047619047,19.381787802840435,1.0001506063614534,1.7973816843305397,-8854213.0,4.0,0.8241427376637859,-0.4558089823673411,-0.0025990917815198,1541.0,1543.0,1547.0,1548.0,1549.0,1537.0,1536.0,1535.0,1534.0,1533.0,44,655,524,242,112,423,1223,3927,4331,6454,1.6886227882123137,1539.0,3,2.9119999408721924,1540.6231263383297,0.2979945281363143,0.2,0.8185171945562253,-0.0,-3057.0,-3.9431399223201433
1756689887320,23790,1536.0,8854333,1537.6,47.82608695361058,99.89594172736732,18.79699248120301,19.29824561403509,1.0001481979993043,1.7942585215843398,-8854333.0,4.0,0.8241427376637859,-0.0101064524357175,-0.0006508298309783,1541.0,1543.0,1547.0,1548.0,1549.0,1537.0,1536.0,1535.0,1534.0,1533.0,44,655,524,242,112,423,1223,3927,4331,6454,1.694835113985113,1539.0,3,0.0009999275207519,1540.6231263383297,0.0,0.1,0.8217938251241697,-0.0,-3057.0,-65.06180871828238
1756689887338,23790,1536.0,8854489,1537.4,47.82608695361058,99.908937166645,18.79699248120301,18.880534670008355,1.0001489748852788,1.791603609421107,0.0,4.0,0.8241427376637859,15.782399167505526,0.0,1541.0,1543.0,1547.0,1548.0,1549.0,1537.0,1536.0,1535.0,1534.0,1533.0,44,655,524,242,112,423,1223,3927,4331,6454,1.7261323551796146,1539.0,3,0.0180001258850097,1540.6231263383297,0.0,0.1,0.8250601426441465,-0.0,-3057.0,61.63750299626752
1756689889710,23790,1536.0,8854489,1537.2,47.82608695361058,99.92193598750976,18.79699248120301,18.79699248120301,1.0001341025115291,1.7870075331625497,0.0,5.0,0.8496353095193566,11.047679417253867,0.0,1541.0,1543.0,1547.0,1548.0,1549.0,1536.0,1535.0,1534.0,1533.0,1532.0,75,655,524,242,112,1347,3927,4331,6454,3721,1.613327898818516,1538.5,1,2.371999979019165,1540.7362869198312,0.1131605815014609,0.1,0.8266292087744749,-1.0,-2444.0,3.4243057220148616
1756689890811,23790,1536.0,8855138,1536.2,49.999999996818175,99.98698086186694,18.79699248120301,18.79699248120301,1.0001894343950253,1.7905628963797506,0.0,5.0,0.8410349481129881,7.733375592077706,0.0,1541.0,1543.0,1547.0,1548.0,1549.0,1536.0,1535.0,1534.0,1533.0,1532.0,175,655,524,242,112,1347,3927,4332,6454,3721,1.97942182188447,1538.5,1,1.1010000705718994,1540.4250985545334,-0.3111883652977667,0.1,0.8276008535457906,-0.0,-2444.0,0.0
1756689892729,23790,1536.0,8855310,1536.0,26.666666664177768,100.0,18.79699248120301,18.79699248120301,1.0001902892829126,1.7881278514990069,0.0,5.0,0.836084452975048,5.413362914454394,0.0,1541.0,1543.0,1547.0,1548.0,1549.0,1536.0,1535.0,1534.0,1533.0,1532.0,175,655,524,242,112,698,3927,4332,6454,3721,1.929062047853399,1538.5,1,1.9179999828338623,1539.9977090492555,-0.4273895052779153,0.1,0.8280774488033125,-0.0,-2444.0,0.0
1756689895943,23790,1541.0,8855311,1537.0,64.28571427928571,100.26024723487312,20.050125313283207,19.21470342522974,1.0001725194648563,1.783568162238241,8855311.0,5.0,0.8347203406231856,4.081637750172636,0.0032499216124982,1541.0,1543.0,1547.0,1548.0,1549.0,1536.0,1535.0,1534.0,1533.0,1532.0,175,655,524,242,112,526,3927,4332,6454,3721,1.7716857697857404,1538.5,1,3.21399998664856,1539.7517831669045,-0.2459258823510026,0.2,0.8292017141252485,-0.0,-1483.0,0.0
1756689898218,23790,1536.0,8855398,1537.0,47.36842104914128,99.93493819128172,18.79699248120301,19.21470342522974,1.0001639777309916,1.7801075355651237,-8855398.0,5.0,0.8773662847085024,2.3105987843848275,-0.0032499216124982,1541.0,1543.0,1547.0,1548.0,1549.0,1536.0,1535.0,1534.0,1533.0,1532.0,174,655,524,242,112,7698,3927,4332,6454,3721,1.699777290952832,1538.5,1,2.2749998569488525,1540.8894817073171,1.1376985404126572,0.2,0.835001213361747,-0.0,-924.0,0.0
1756689906139,23790,1540.0,8855488,1537.8,56.52173912699433,100.14306151645206,19.799498746867165,19.548872180451124,1.0001552724670384,1.7767015568513975,8855488.0,3.0,0.9213627348034068,1.8822288783749888,0.0026007817000574,1540.0,1541.0,1543.0,1547.0,1548.0,1537.0,1536.0,1535.0,1534.0,1533.0,121,143,655,524,242,3100,23358,3927,4331,6454,1.642603932433888,1538.5,9,7.921000003814697,1539.8873020800993,-1.0021796272178565,0.3,0.8452003576077362,2.0,-5575.0,0.0
1756689906140,23790,1540.0,8855506,1538.6,56.52173912699433,100.09099181073704,19.799498746867165,19.465329991645778,1.0001436713796323,1.772416279782262,0.0,3.0,0.9213627348034068,1.1660833150897076,0.0,1540.0,1541.0,1543.0,1547.0,1548.0,1537.0,1536.0,1535.0,1534.0,1533.0,121,143,655,524,242,3100,23358,3927,4331,6454,1.548517135768662,1538.5,9,0.001000165939331,1539.8873020800993,0.0,0.2,0.8553995018537253,-0.0,-5575.0,0.0
1756689906142,23790,1540.0,8855519,1539.4,56.52173912699433,100.03897622450305,19.799498746867165,19.799498746867165,1.00013260156604,1.768092052681944,0.0,3.0,0.9213627348034068,0.8162583205627953,0.0,1540.0,1541.0,1543.0,1547.0,1548.0,1537.0,1536.0,1535.0,1534.0,1533.0,121,143,655,524,242,3100,23358,3927,4331,6454,1.4634959273074128,1538.5,9,0.0019998550415039,1539.8873020800993,0.0,0.2,0.8651215015676872,-0.0,-5575.0,0.0
1756689906922,23790,1541.0,8855662,1539.4,58.33333332993056,100.1039365986748,20.050125313283207,19.88304093567251,1.0001354119385897,1.7654090761401098,8855662.0,3.0,0.90991668906208,0.9550125379489438,0.0006491399124408,1541.0,1543.0,1547.0,1548.0,1549.0,1538.0,1537.0,1536.0,1535.0,1534.0,143,655,524,242,112,818,3100,23358,3927,4331,1.480097462061137,1539.5,9,0.7799999713897705,1540.5535900104055,0.6662879303064528,0.3,0.8736988967075167,-0.0,-7879.0,0.082931117413876
1756689906923,23790,1543.0,8856265,1540.8,61.53846153514793,100.14278296988576,20.551378446115287,20.13366750208856,1.0001869365276093,1.7684595152274738,8856265.0,3.0,0.90991668906208,1.0526316958984476,0.001297017043045,1541.0,1543.0,1547.0,1548.0,1549.0,1538.0,1537.0,1536.0,1535.0,1534.0,143,655,524,242,112,818,3100,23358,3927,4331,1.8166894361227888,1539.5,9,0.001000165939331,1540.5535900104055,0.0,0.4,0.882276291847346,-0.0,-7879.0,0.1655448963682602
1756689906923,23790,1547.0,8856275,1542.2,61.53846153514793,100.3112436778628,21.55388471177945,20.718462823725982,1.0001714332759215,1.764123609266098,8856275.0,3.0,0.90991668906208,600.7368421871289,0.0025889982099051,1541.0,1543.0,1547.0,1548.0,1549.0,1538.0,1537.0,1536.0,1535.0,1534.0,143,655,524,242,112,818,3100,23358,3927,4331,1.698825570715916,1539.5,9,0.0,1540.5535900104055,0.0,0.5,0.8883044298016184,-0.0,-6955.0,0.3313013517095149
1756689906924,23790,1547.0,8856364,1543.6,72.72727272264463,100.22026431718064,21.55388471177945,21.21971595655806,1.0001648465020676,1.760791788180354,0.0,3.0,0.90991668906208,-779.4842104690098,0.0,1541.0,1543.0,1547.0,1548.0,1549.0,1538.0,1537.0,1536.0,1535.0,1534.0,143,655,524,242,112,818,3100,23358,3927,4331,1.6509235230357215,1539.5,9,0.0009999275207519,1540.5535900104055,0.0,0.5,0.8951926038965276,-0.0,-6955.0,-0.0007385698923459
1756689906925,23790,1547.0,8856365,1545.0,76.19047618539682,100.1294498381877,21.55388471177945,21.55388471177945,1.0001483390590578,1.7563861730075123,0.0,3.0,0.90991668906208,-545.6389473283068,0.0,1541.0,1543.0,1547.0,1548.0,1549.0,1538.0,1537.0,1536.0,1535.0,1534.0,143,655,524,242,112,818,3100,23358,3927,4331,1.552974414266399,1539.5,9,0.0009999275207519,1540.5535900104055,0.0,0.5,0.9025758275052308,-0.0,-6955.0,-0.0007366905796429
1756689906926,23790,1547.0,8856736,1546.2,76.19047618539682,100.0517397490622,21.55388471177945,21.55388471177945,1.0001730225555452,1.7565895115973529,0.0,3.0,0.90991668906208,-381.9472631298148,0.0,1541.0,1543.0,1547.0,1548.0,1549.0,1538.0,1537.0,1536.0,1535.0,1534.0,143,655,524,242,112,818,3100,23358,3927,4331,1.7199864224199908,1539.5,9,0.001000165939331,1540.5535900104055,0.0,0.4,0.9100954623491204,-0.0,-6955.0,-0.0007348184307746
1756689911337,23790,1547.0,8856736,1547.0,76.19047618539682,100.0,21.55388471177945,21.55388471177945,1.0001558096547498,1.7521963693574931,0.0,4.0,0.9621827311600172,-267.3630841908703,0.0,1547.0,1548.0,1549.0,1550.0,1552.0,1543.0,1538.0,1537.0,1536.0,1535.0,53,242,112,73,2,378,818,3100,16692,4021,1.6240428193580203,1545.0,1,4.410999774932861,1546.508120649652,5.954530639246286,0.4,0.9185771069942718,-1.0,-7305.0,-0.5775672865888876
1756689919005,23790,1547.0,8856789,1547.0,76.19047618539682,100.0,21.55388471177945,21.55388471177945,1.000144565380591,1.7484825382048563,0.0,4.0,0.9584825859911096,-187.1541589336092,0.0,1547.0,1548.0,1549.0,1550.0,1552.0,1543.0,1539.0,1538.0,1537.0,1536.0,53,242,112,73,1,397,800,1701,3100,16692,1.5871164212937807,1545.0,6,7.668000221252441,1546.5288888888888,0.0207682392367587,0.3,0.922289092113042,-0.0,-2654.0,0.0
1756689919007,23790,1548.0,8857031,1547.2,77.27272726780991,100.0517063081696,21.804511278195488,21.6374269005848,1.0001535908485126,1.7471249038143393,8857031.0,4.0,0.9584825859911096,-130.96879782458248,0.0006462035766063,1547.0,1548.0,1549.0,1550.0,1552.0,1543.0,1539.0,1538.0,1537.0,1536.0,53,242,112,73,1,397,800,1701,3100,16692,1.65028703120318,1545.0,6,0.0019998550415039,1546.5288888888888,0.0,0.4,0.9260010772318124,-0.0,-2654.0,32.32062055591467
1756689919008,23790,1549.0,8857143,1547.6,72.22222221660493,100.09046265184804,22.05513784461153,21.80451127819549,1.0001496925633862,1.744167750789737,8857143.0,4.0,0.9584825859911096,-91.67815847720772,0.0006457862671962,1547.0,1548.0,1549.0,1550.0,1552.0,1543.0,1539.0,1538.0,1537.0,1536.0,53,242,112,73,1,397,800,1701,3100,16692,1.609696290575675,1545.0,6,0.0009999275207519,1546.5288888888888,0.0,0.5,0.9297130623505826,-0.0,-2654.0,10.773540185304888
1756689919009,23790,1550.0,8857216,1548.2,100.0,100.11626404857252,22.305764411027567,22.05513784461153,1.0001416559907133,1.740744563737457,8857216.0,4.0,0.9584825859911096,-64.17471093404541,0.0006453694964236,1547.0,1548.0,1549.0,1550.0,1552.0,1543.0,1539.0,1538.0,1537.0,1536.0,53,242,112,73,1,397,800,1701,3100,16692,1.550095387947007,1545.0,6,0.001000165939331,1546.5288888888888,0.0,0.5,0.9345696520434856,-0.0,-350.0,5.386770092652448
1756689919010,23790,1552.0,8857217,1549.2,100.0,100.18073844564935,22.807017543859647,22.38930659983292,1.0001263649084096,1.736451276468204,8857217.0,4.0,0.9584825859911096,105.07770234616822,0.0012894908298716,1547.0,1548.0,1549.0,1550.0,1552.0,1543.0,1539.0,1538.0,1537.0,1536.0,53,242,112,73,1,397,800,1701,3100,16692,1.45063172281937,1545.0,6,0.0009999275207519,1546.5288888888888,0.0,0.5,0.9394262417363884,-0.0,-350.0,16.160310277957336
1756689919011,23790,1554.0,8857236,1550.6,100.0,100.2192699600155,23.308270676691727,22.807017543859644,1.0001129994824831,1.7324025301560984,8857236.0,4.0,0.9584825859911096,73.55439164231775,0.0012878301844286,1547.0,1548.0,1549.0,1550.0,1552.0,1543.0,1539.0,1538.0,1537.0,1536.0,53,242,112,73,1,397,800,1701,3100,16692,1.3779378782262297,1545.0,6,0.0009999275207519,1546.5288888888888,0.0,0.5,0.9442828314292914,-0.0,-350.0,10.77354018530491
1756689924821,23790,1554.0,8857301,1551.8,100.0,100.14177084675862,23.308270676691727,23.14118629908104,1.0001081258886144,1.7289415556915353,0.0,11.0,0.818950728106922,51.38482169737669,0.0,1554.0,1555.0,1556.0,1557.0,1563.0,1543.0,1539.0,1538.0,1537.0,1536.0,65,625,200,921,458,403,900,1701,3100,16692,1.3465939737177224,1548.5,1,5.81000018119812,1552.4722222222222,5.943333333333385,0.5,0.9351862353337757,-7.0,-362.0,-75.41478129713425
1756689927217,23790,1554.0,8857497,1552.8,100.0,100.0772797527048,23.308270676691727,23.308270676691723,1.000117908380418,1.7271106468203172,0.0,1.0,0.0789105058365758,35.96937518816368,0.0,1555.0,1556.0,1557.0,1567.0,1568.0,1554.0,1543.0,1540.0,1539.0,1538.0,625,200,921,458,755,205,403,257,900,1701,1.4196331390704486,1554.5,2,2.3959999084472656,1554.2469879518071,1.7747657295851695,0.5,0.8520856170112252,10.0,-1120.0,0.0
1756689927309,23790,1554.0,8857506,1553.6,100.0,100.02574665293513,23.308270676691727,23.308270676691723,1.0001065311739177,1.7229892872135542,0.0,1.0,0.0789105058365758,25.178562631714577,0.0,1555.0,1556.0,1557.0,1567.0,1568.0,1554.0,1543.0,1540.0,1539.0,1538.0,625,200,921,458,755,205,403,257,900,1701,1.3474142108352212,1554.5,2,0.0920000076293945,1554.2469879518071,0.0,0.5,0.7689849986886748,-0.0,-1120.0,0.0
1756689931215,23790,1548.0,8857606,1552.8,53.84615384035504,99.69088098918084,21.804511278195488,22.807017543859647,1.0001053555901336,1.7200076334762715,-8857606.0,10.0,0.1981618681421738,17.174768729643922,-0.0038684767779203,1553.0,1554.0,1555.0,1556.0,1557.0,1543.0,1540.0,1539.0,1538.0,1537.0,178,2351,625,200,921,430,257,900,1701,3100,1.3567300382087808,1548.0,5,3.9059998989105225,1550.0723684210527,-4.174619530754626,0.5,0.6925829123868905,-9.0,-1442.0,0.0
1756689931216,23790,1553.0,8857784,1552.6,66.66666666148149,100.02576323586244,23.05764411027569,22.7234753550543,1.0001124899945384,1.717999022680455,8857784.0,10.0,0.1981618681421738,12.866975940287476,0.0032247689990145,1553.0,1554.0,1555.0,1556.0,1557.0,1543.0,1540.0,1539.0,1538.0,1537.0,178,2351,625,200,921,430,257,900,1701,3100,1.4351653786748808,1548.0,5,0.001000165939331,1550.0723684210527,0.0,0.6,0.6165508406019968,-0.0,-1442.0,322.9974160206718
1756689931217,23790,1554.0,8860135,1552.6,68.4210526265374,100.0901713255185,23.308270676691727,22.7234753550543,1.0003517944296192,1.7426613930460386,8860135.0,10.0,0.1981618681421738,-590.9931168417987,0.0006437077789056,1553.0,1554.0,1555.0,1556.0,1557.0,1543.0,1540.0,1539.0,1538.0,1537.0,178,2351,625,200,921,430,257,900,1701,3100,2.950067522733294,1548.0,5,0.0009999275207519,1550.0723684210527,0.0,0.6,0.5405187688171033,-0.0,-1442.0,-129.1989664082687
1756689931712,23790,1554.0,8860136,1552.6,68.4210526265374,100.0901713255185,23.308270676691727,23.22472848788638,1.000325834768128,1.7383767668045924,0.0,1.0,0.313297748897656,-414.3000204989365,0.0,1555.0,1556.0,1557.0,1567.0,1568.0,1554.0,1543.0,1540.0,1539.0,1538.0,625,200,921,458,755,2371,430,257,900,1701,2.572819266485042,1554.5,5,0.494999885559082,1554.791388518024,4.719020096971235,0.5,0.4760002851077579,9.0,52.0,-193.01857657573345
1756689931915,23790,1554.0,8860138,1552.6,68.4210526265374,100.0901713255185,23.308270676691727,23.308270676691723,1.0003007855354875,1.734127099672412,0.0,1.0,0.3132180573285366,-290.0100143492555,0.0,1555.0,1556.0,1557.0,1567.0,1568.0,1554.0,1543.0,1540.0,1539.0,1538.0,625,200,921,458,755,2370,430,257,900,1701,2.2980937641333226,1554.5,5,0.2030000686645507,1554.791318864775,-6.965324928387417e-05,0.4,0.4114738322415007,-0.0,52.0,-0.2261631806341928
1756689932708,23790,1554.0,8860596,1553.8,68.4210526265374,100.01287166945554,23.308270676691727,23.308270676691723,1.0003280369808818,1.7354817323050562,0.0,1.0,0.3923400759831605,-203.00701004447885,0.0,1555.0,1556.0,1557.0,1567.0,1568.0,1554.0,1543.0,1540.0,1539.0,1538.0,625,200,921,458,755,2368,430,1381,900,1701,2.316397434973187,1554.5,1,0.7929999828338623,1554.7911794186434,-0.0001394461312429,0.3,0.3548595812407057,-0.0,52.0,-0.5537098560354374
